acceleration_x.mean,velocity_x.mean,position_x.mean,acceleration_z.mean,velocity_z.mean,position_z.mean
-0.006923321,-0.011798261,-0.019372693,0.000837269,0.004453417,0.008808189
-0.007140386,-0.011881946,-0.019570506,0.000878229,0.00444914,0.008881348
-0.007357452,-0.011965631,-0.019768319,0.000919189,0.004444863,0.008954507
-0.007574517,-0.012049316,-0.019966131,0.000960149,0.004440586,0.009027666
-0.007791583,-0.012133001,-0.020163944,0.001001109,0.004436309,0.009100825
-0.005623217,-0.012228914,-0.020531957,0.001256618,0.004497866,0.009236816
-0.003454852,-0.012324826,-0.020899969,0.001512127,0.004559424,0.009372807
-0.001286486,-0.012420738,-0.021267982,0.001767636,0.004620981,0.009508798
0.00088188,-0.01251665,-0.021635994,0.002023146,0.004682539,0.00964479
0.000214837,-0.012587344,-0.02185378,0.001552552,0.004679047,0.009724763
-0.000452205,-0.012658038,-0.022071566,0.001081957,0.004675555,0.009804735
-0.001119248,-0.012728732,-0.022289352,0.000611363,0.004672064,0.009884708
-0.00178629,-0.012799425,-0.022507139,0.000140769,0.004668572,0.009964681
-0.002453333,-0.012870119,-0.022724925,-0.000329825,0.00466508,0.010044654
-0.003120375,-0.012940813,-0.022942711,-0.000800419,0.004661589,0.010124627
-0.003787418,-0.013011507,-0.023160497,-0.001271013,0.004658097,0.0102046
-0.003857233,-0.013081337,-0.023417934,-0.000714466,0.004658364,0.010294373
-0.003927048,-0.013151167,-0.023675372,-0.000157919,0.004658631,0.010384146
-0.003996864,-0.013220997,-0.02393281,0.000398627,0.004658898,0.010473918
-0.004066679,-0.013290827,-0.024190248,0.000955174,0.004659165,0.010563691
-0.004136494,-0.013360657,-0.024447685,0.001511721,0.004659433,0.010653464
-0.00420631,-0.013430487,-0.024705123,0.002068267,0.0046597,0.010743236
-0.00402802,-0.013489807,-0.024928121,0.001869,0.004709226,0.010822993
-0.003849731,-0.013549126,-0.025151118,0.001669732,0.004758753,0.01090275
-0.003671442,-0.013608445,-0.025374115,0.001470465,0.004808279,0.010982507
-0.003493153,-0.013667765,-0.025597113,0.001271197,0.004857806,0.011062264
-0.003314863,-0.013727084,-0.02582011,0.001071929,0.004907332,0.011142021
-0.003553214,-0.013798267,-0.026115346,4.94E-05,0.004889545,0.011245698
-0.003791564,-0.013869449,-0.026410582,-0.000973068,0.004871758,0.011349374
-0.004029915,-0.013940632,-0.026705818,-0.001995566,0.004853971,0.011453051
-0.004268265,-0.014011815,-0.027001054,-0.003018065,0.004836183,0.011556728
-0.004506616,-0.014082998,-0.02729629,-0.004040563,0.004818396,0.011660405
-0.004744967,-0.014154181,-0.027591527,-0.005063062,0.004800609,0.011764081
-0.004727949,-0.014229551,-0.027927216,-0.003677221,0.00488019,0.011881926
-0.004710932,-0.014304921,-0.028262906,-0.002291379,0.004959772,0.01199977
-0.004693915,-0.014380291,-0.028598595,-0.000905538,0.005039354,0.012117615
-0.004676898,-0.014455661,-0.028934285,0.000480304,0.005118935,0.012235459
-0.00465988,-0.014531031,-0.029269975,0.001866145,0.005198517,0.012353304
-0.004181583,-0.014558632,-0.029446905,0.001424898,0.005196432,0.012415596
-0.003703285,-0.014586232,-0.029623834,0.000983651,0.005194347,0.012477888
-0.003224987,-0.014613832,-0.029800764,0.000542404,0.005192262,0.012540181
-0.002746689,-0.014641433,-0.029977694,0.000101157,0.005190177,0.012602473
-0.002268391,-0.014669033,-0.030154624,-0.00034009,0.005188093,0.012664765
-0.001790093,-0.014696634,-0.030331554,-0.000781337,0.005186008,0.012727057
-0.001311795,-0.014724234,-0.030508484,-0.001222584,0.005183923,0.01278935
-0.000833498,-0.014751834,-0.030685414,-0.001663831,0.005181838,0.012851642
-0.0003552,-0.014779435,-0.030862343,-0.002105078,0.005179753,0.012913934
0.000123098,-0.014807035,-0.031039273,-0.002546325,0.005177668,0.012976226
-0.001000454,-0.01489923,-0.03163438,-0.00324083,0.005103441,0.013178718
-0.002124006,-0.014991425,-0.032229487,-0.003935336,0.005029213,0.013381209
-0.003247557,-0.015083619,-0.032824595,-0.004629842,0.004954985,0.0135837
-0.003451765,-0.01516602,-0.033181708,-0.003537202,0.004887604,0.013692674
-0.003655973,-0.015248421,-0.033538821,-0.002444562,0.004820224,0.013801648
-0.003860181,-0.015330822,-0.033895934,-0.001351922,0.004752843,0.013910621
-0.004064388,-0.015413223,-0.034253047,-0.000259282,0.004685462,0.014019595
-0.004268596,-0.015495624,-0.03461016,0.000833358,0.004618081,0.014128569
-0.00322173,-0.015550893,-0.034931344,-0.000590481,0.004588795,0.014222553
-0.002174865,-0.015606161,-0.035252528,-0.00201432,0.004559508,0.014316538
-0.001127999,-0.01566143,-0.035573713,-0.00343816,0.004530222,0.014410523
-8.11E-05,-0.015716698,-0.035894897,-0.004861999,0.004500936,0.014504507
-0.000425704,-0.015748246,-0.036181859,-0.003326935,0.004509478,0.014583004
-0.000770274,-0.015779795,-0.03646882,-0.001791872,0.004518019,0.0146615
-0.001114844,-0.015811343,-0.036755782,-0.000256808,0.004526561,0.014739996
-0.001459415,-0.015842892,-0.037042744,0.001278255,0.004535103,0.014818493
-0.001803985,-0.01587444,-0.037329706,0.002813319,0.004543645,0.014896989
-0.002148555,-0.015905989,-0.037616667,0.004348382,0.004552187,0.014975486
-0.002493126,-0.015937537,-0.037903629,0.005883445,0.004560729,0.015053982
-0.002570081,-0.015974251,-0.038219281,0.004825597,0.004552864,0.015142536
-0.002647037,-0.016010966,-0.038534932,0.003767749,0.004544999,0.015231089
-0.002723992,-0.01604768,-0.038850583,0.002709901,0.004537133,0.015319643
-0.002800947,-0.016084394,-0.039166234,0.001652053,0.004529268,0.015408197
-0.002877903,-0.016121108,-0.039481886,0.000594205,0.004521403,0.015496751
-0.002954858,-0.016157823,-0.039797537,-0.000463644,0.004513538,0.015585304
-0.002829037,-0.016204587,-0.040178934,0.000562253,0.004543477,0.01569169
-0.002703216,-0.016251352,-0.04056033,0.00158815,0.004573416,0.015798076
-0.002577395,-0.016298117,-0.040941727,0.002614047,0.004603354,0.015904462
-0.002451573,-0.016344881,-0.041323124,0.003639944,0.004633293,0.016010848
-0.002325752,-0.016391646,-0.041704521,0.004665841,0.004663232,0.016117234
-0.003298649,-0.016484688,-0.042044124,0.003588876,0.004659609,0.016211969
-0.004271545,-0.016577729,-0.042383727,0.00251191,0.004655986,0.016306704
-0.005244441,-0.01667077,-0.04272333,0.001434945,0.004652363,0.016401439
-0.006217338,-0.016763812,-0.043062933,0.00035798,0.004648739,0.016496174
-0.006535134,-0.016902283,-0.043350255,0.000802354,0.00473579,0.016580456
-0.00685293,-0.017040754,-0.043637578,0.001246728,0.004822841,0.016664739
-0.007170726,-0.017179225,-0.043924901,0.001691103,0.004909892,0.016749021
-0.007488522,-0.017317696,-0.044212223,0.002135477,0.004996942,0.016833303
-0.007806318,-0.017456166,-0.044499546,0.002579852,0.005083993,0.016917586
-0.008124114,-0.017594637,-0.044786868,0.003024226,0.005171044,0.017001868
-0.00844191,-0.017733108,-0.045074191,0.0034686,0.005258095,0.01708615
-0.007333503,-0.017836411,-0.045457402,0.003344,0.005275063,0.017197787
-0.006225095,-0.017939715,-0.045840612,0.0032194,0.005292031,0.017309423
-0.005116687,-0.018043018,-0.046223823,0.003094799,0.005308999,0.017421059
-0.00400828,-0.018146321,-0.046607034,0.002970199,0.005325968,0.017532696
-0.002899872,-0.018249624,-0.046990244,0.002845599,0.005342936,0.017644332
-0.001791465,-0.018352928,-0.047373455,0.002720999,0.005359904,0.017755968
-0.003509738,-0.01854919,-0.047814321,0.003200353,0.00543637,0.017886525
-0.00522801,-0.018745453,-0.048255187,0.003679707,0.005512836,0.018017082
-0.006946283,-0.018941716,-0.048696052,0.004159061,0.005589303,0.018147638
-0.008664556,-0.019137979,-0.049136918,0.004638415,0.005665769,0.018278195
-0.010382829,-0.019334242,-0.049577784,0.005117769,0.005742235,0.018408751
-0.008223074,-0.019413957,-0.049975076,0.00473789,0.005831533,0.018530821
-0.006063319,-0.019493673,-0.050372368,0.004358011,0.005920832,0.018652892
-0.003903563,-0.019573389,-0.05076966,0.003978131,0.006010131,0.018774962
-0.001743808,-0.019653104,-0.051166952,0.003598252,0.00609943,0.018897032
-0.001561273,-0.019688047,-0.051527167,0.002830806,0.006114717,0.019009711
-0.001378738,-0.019722989,-0.051887382,0.00206336,0.006130005,0.019122391
-0.001196203,-0.019757932,-0.052247598,0.001295913,0.006145292,0.01923507
-0.001013668,-0.019792874,-0.052607813,0.000528467,0.00616058,0.019347749
-0.000831133,-0.019827816,-0.052968028,-0.000238979,0.006175868,0.019460428
-0.000648598,-0.019862759,-0.053328244,-0.001006425,0.006191155,0.019573107
-0.000466062,-0.019897701,-0.053688459,-0.001773872,0.006206443,0.019685786
-0.001287038,-0.019940195,-0.05408679,-0.001503171,0.006212649,0.0198097
-0.002108014,-0.019982689,-0.054485121,-0.00123247,0.006218855,0.019933613
-0.00292899,-0.020025183,-0.054883452,-0.000961769,0.006225061,0.020057526
-0.003749966,-0.020067678,-0.055281783,-0.000691069,0.006231267,0.02018144
-0.004570941,-0.020110172,-0.055680114,-0.000420368,0.006237473,0.020305353
-0.005391917,-0.020152666,-0.056078445,-0.000149667,0.006243679,0.020429267
-0.006219015,-0.020279191,-0.056557122,-0.000179685,0.006288781,0.02057956
-0.007046112,-0.020405716,-0.057035799,-0.000209704,0.006333884,0.020729853
-0.007873209,-0.020532242,-0.057514475,-0.000239722,0.006378986,0.020880146
-0.008700307,-0.020658767,-0.057993152,-0.00026974,0.006424088,0.021030439
-0.009527404,-0.020785293,-0.058471829,-0.000299759,0.00646919,0.021180732
-0.007607358,-0.020863839,-0.058887673,-0.000485431,0.00645715,0.0213062
-0.005687313,-0.020942386,-0.059303517,-0.000671103,0.00644511,0.021431668
-0.003767267,-0.021020933,-0.059719361,-0.000856775,0.006433071,0.021557136
-0.001847222,-0.02109948,-0.060135206,-0.001042447,0.006421031,0.021682605
7.28E-05,-0.021178027,-0.06055105,-0.001228118,0.006408991,0.021808073
0.001992869,-0.021256573,-0.060966894,-0.00141379,0.006396951,0.021933541
0.001564286,-0.02133678,-0.061339834,-0.000491325,0.006492431,0.022051356
0.001135704,-0.021416987,-0.061712774,0.00043114,0.00658791,0.022169172
0.000707121,-0.021497194,-0.062085714,0.001353605,0.00668339,0.022286988
0.000278538,-0.021577401,-0.062458654,0.00227607,0.006778869,0.022404804
-0.000150044,-0.021657608,-0.062831593,0.003198536,0.006874349,0.02252262
-0.000578627,-0.021737814,-0.063204533,0.004121001,0.006969828,0.022640435
-0.00100721,-0.021818021,-0.063577473,0.005043466,0.007065308,0.022758251
-0.001562441,-0.021850033,-0.064018549,0.002098831,0.007056956,0.022902688
-0.002117671,-0.021882045,-0.064459626,-0.000845804,0.007048605,0.023047124
-0.002672902,-0.021914057,-0.064900702,-0.003790439,0.007040254,0.023191561
-0.003228132,-0.021946069,-0.065341778,-0.006735073,0.007031902,0.023335997
-0.002257743,-0.021946666,-0.065772199,-0.003906575,0.007111472,0.023475302
-0.001287354,-0.021947263,-0.066202621,-0.001078077,0.007191043,0.023614607
-0.000316964,-0.02194786,-0.066633042,0.001750421,0.007270613,0.023753911
0.000653425,-0.021948457,-0.067063463,0.004578919,0.007350183,0.023893216
0.001623814,-0.021949054,-0.067493885,0.007407418,0.007429753,0.024032521
0.002594203,-0.021949651,-0.067924306,0.010235916,0.007509323,0.024171825
0.001625798,-0.021985155,-0.068485671,0.009362917,0.007543627,0.024362125
0.000657392,-0.022020658,-0.069047037,0.008489919,0.00757793,0.024552425
-0.000311014,-0.022056162,-0.069608402,0.00761692,0.007612234,0.024742725
-0.00127942,-0.022091666,-0.070169768,0.006743922,0.007646537,0.024933024
-0.002247825,-0.02212717,-0.070731133,0.005870923,0.007680841,0.025123324
-0.002903929,-0.022291106,-0.071177209,0.004719205,0.007670886,0.025272664
-0.003560033,-0.022455043,-0.071623286,0.003567487,0.007660932,0.025422003
-0.004216137,-0.022618979,-0.072069362,0.002415768,0.007650977,0.025571343
-0.004872241,-0.022782916,-0.072515438,0.00126405,0.007641023,0.025720682
-0.005528345,-0.022946852,-0.072961514,0.000112332,0.007631069,0.025870021
-0.006184449,-0.023110788,-0.07340759,-0.001039386,0.007621114,0.026019361
-0.005858857,-0.023158879,-0.073798411,-0.000466458,0.007630982,0.026147636
-0.005533265,-0.023206971,-0.074189231,0.00010647,0.00764085,0.02627591
-0.005207673,-0.023255062,-0.074580051,0.000679398,0.007650719,0.026404185
-0.004882081,-0.023303153,-0.074970871,0.001252327,0.007660587,0.02653246
-0.004556489,-0.023351244,-0.075361691,0.001825255,0.007670455,0.026660735
-0.004230897,-0.023399335,-0.075752512,0.002398183,0.007680323,0.02678901
-0.003905305,-0.023447426,-0.076143332,0.002971111,0.007690191,0.026917284
-0.003562967,-0.023542664,-0.076846732,0.002585452,0.007716541,0.027148008
-0.003220628,-0.023637903,-0.077550132,0.002199792,0.007742891,0.027378731
-0.00287829,-0.023733141,-0.078253532,0.001814133,0.007769241,0.027609455
-0.002535952,-0.02382838,-0.078956932,0.001428473,0.00779559,0.027840178
-0.003393372,-0.023883042,-0.079369212,0.001617511,0.007806954,0.027974203
-0.004250792,-0.023937703,-0.079781492,0.001806549,0.007818318,0.028108228
-0.005108212,-0.023992365,-0.080193772,0.001995587,0.007829681,0.028242253
-0.005965632,-0.024047027,-0.080606052,0.002184624,0.007841045,0.028376278
-0.006823053,-0.024101688,-0.081018332,0.002373662,0.007852408,0.028510302
-0.007680473,-0.02415635,-0.081430612,0.0025627,0.007863772,0.028644327
-0.008537893,-0.024211012,-0.081842892,0.002751738,0.007875135,0.028778352
-0.008024082,-0.024290633,-0.082177296,0.001723631,0.007862367,0.028885381
-0.007510271,-0.024370255,-0.082511701,0.000695524,0.007849598,0.02899241
-0.006996459,-0.024449877,-0.082846105,-0.000332583,0.007836829,0.029099439
-0.006482648,-0.024529498,-0.08318051,-0.00136069,0.007824061,0.029206468
-0.005968837,-0.02460912,-0.083514914,-0.002388797,0.007811292,0.029313498
-0.005455025,-0.024688741,-0.083849318,-0.003416904,0.007798524,0.029420527
-0.005664563,-0.024879871,-0.084592298,-0.001822218,0.007793058,0.029647251
-0.0058741,-0.025071002,-0.085335277,-0.000227532,0.007787593,0.029873975
-0.006083637,-0.025262132,-0.086078256,0.001367154,0.007782128,0.030100699
-0.006293174,-0.025453262,-0.086821236,0.00296184,0.007776662,0.030327423
-0.007305596,-0.025630792,-0.087369081,0.003021314,0.007829814,0.030494883
-0.008318018,-0.025808322,-0.087916926,0.003080788,0.007882966,0.030662343
-0.00933044,-0.025985852,-0.08846477,0.003140262,0.007936118,0.030829803
-0.010342862,-0.026163382,-0.089012615,0.003199736,0.00798927,0.030997263
-0.011355284,-0.026340912,-0.08956046,0.003259209,0.008042422,0.031164723
-0.012367706,-0.026518442,-0.090108305,0.003318683,0.008095574,0.031332184
-0.011873587,-0.026592734,-0.090557668,0.002699527,0.008100917,0.031468642
-0.011379469,-0.026667026,-0.09100703,0.002080371,0.00810626,0.031605099
-0.01088535,-0.026741318,-0.091456393,0.001461215,0.008111603,0.031741557
-0.010391231,-0.02681561,-0.091905756,0.000842059,0.008116946,0.031878015
-0.009897113,-0.026889902,-0.092355118,0.000222903,0.008122289,0.032014473
-0.009402994,-0.026964195,-0.092804481,-0.000396253,0.008127632,0.032150931
-0.008908875,-0.027038487,-0.093253843,-0.001015409,0.008132975,0.032287389
-0.007689013,-0.027126478,-0.094047377,-0.001486991,0.008137456,0.032525403
-0.006469151,-0.027214469,-0.09484091,-0.001958574,0.008141937,0.032763418
-0.005249289,-0.027302461,-0.095634444,-0.002430156,0.008146418,0.033001432
-0.004029427,-0.027390452,-0.096427977,-0.002901739,0.008150899,0.033239447
-0.004336036,-0.027467468,-0.096803994,-0.002501166,0.008146317,0.033349711
-0.004642645,-0.027544484,-0.097180011,-0.002100593,0.008141736,0.033459976
-0.004949254,-0.0276215,-0.097556029,-0.00170002,0.008137154,0.033570241
-0.005255864,-0.027698516,-0.097932046,-0.001299447,0.008132573,0.033680506
-0.005562473,-0.027775532,-0.098308063,-0.000898874,0.008127991,0.033790771
-0.005869082,-0.027852548,-0.09868408,-0.000498301,0.00812341,0.033901036
-0.00575169,-0.027960365,-0.099359618,0.001037147,0.00816122,0.034094523
-0.005634298,-0.028068182,-0.100035156,0.002572595,0.00819903,0.03428801
-0.005516906,-0.028175999,-0.100710694,0.004108043,0.00823684,0.034481497
-0.005399514,-0.028283816,-0.101386233,0.005643491,0.00827465,0.034674984
-0.005282122,-0.028391633,-0.102061771,0.007178939,0.00831246,0.034868471
-0.004848884,-0.028427106,-0.10263294,0.006394626,0.008334101,0.035036275
-0.004415646,-0.028462579,-0.103204109,0.005610313,0.008355743,0.035204079
-0.003982408,-0.028498053,-0.103775278,0.004826,0.008377384,0.035371883
-0.00354917,-0.028533526,-0.104346447,0.004041687,0.008399025,0.035539687
-0.003115932,-0.028568999,-0.104917616,0.003257373,0.008420667,0.035707491
-0.002682694,-0.028604472,-0.105488785,0.00247306,0.008442308,0.035875294
-0.003276381,-0.028639054,-0.106046251,0.001734835,0.008488617,0.036044893
-0.003870069,-0.028673635,-0.106603717,0.000996609,0.008534927,0.036214491
-0.004463756,-0.028708217,-0.107161183,0.000258384,0.008581236,0.036384089
-0.005057443,-0.028742798,-0.107718649,-0.000479842,0.008627546,0.036553687
-0.005651131,-0.02877738,-0.108276115,-0.001218067,0.008673856,0.036723285
-0.006244818,-0.028811961,-0.108833581,-0.001956293,0.008720165,0.036892883
-0.005932624,-0.028905482,-0.109231191,-0.000256098,0.008807461,0.037016146
-0.00562043,-0.028999002,-0.109628802,0.001444097,0.008894758,0.037139408
-0.005308236,-0.029092522,-0.110026412,0.003144292,0.008982054,0.037262671
-0.004996042,-0.029186043,-0.110424022,0.004844487,0.00906935,0.037385933
-0.004683847,-0.029279563,-0.110821632,0.006544683,0.009156647,0.037509196
-0.004371653,-0.029373083,-0.111219242,0.008244878,0.009243943,0.037632458
-0.003782893,-0.029416226,-0.11183995,0.007535492,0.009290488,0.037830247
-0.003194133,-0.029459369,-0.112460658,0.006826106,0.009337034,0.038028037
-0.002605373,-0.029502512,-0.113081366,0.00611672,0.009383579,0.038225826
-0.002016613,-0.029545655,-0.113702074,0.005407334,0.009430125,0.038423615
-0.001427853,-0.029588798,-0.114322782,0.004697948,0.00947667,0.038621405
-0.000839092,-0.029631941,-0.114943489,0.003988563,0.009523216,0.038819194
-0.000186091,-0.029625887,-0.115792861,0.004366399,0.009598974,0.039096421
0.000466911,-0.029619833,-0.116642233,0.004744235,0.009674732,0.039373647
0.001119912,-0.02961378,-0.117491605,0.005122071,0.00975049,0.039650874
0.001772914,-0.029607726,-0.118340977,0.005499907,0.009826249,0.039928101
0.00177908,-0.029653143,-0.118863841,0.004360373,0.009827029,0.040100751
0.001785245,-0.029698561,-0.119386706,0.003220839,0.00982781,0.0402734
0.001791411,-0.029743978,-0.119909571,0.002081305,0.00982859,0.04044605
0.001797577,-0.029789395,-0.120432435,0.00094177,0.009829371,0.0406187
0.001803742,-0.029834812,-0.1209553,-0.000197764,0.009830151,0.040791349
0.001809908,-0.029880229,-0.121478165,-0.001337298,0.009830932,0.040963999
0.001816073,-0.029925646,-0.12200103,-0.002476832,0.009831713,0.041136649
0.000339927,-0.030105111,-0.122617003,-0.001245624,0.009860555,0.04133615
-0.001136219,-0.030284575,-0.123232976,-1.44E-05,0.009889397,0.041535651
-0.002612365,-0.03046404,-0.123848949,0.001216792,0.00991824,0.041735153
-0.004088511,-0.030643504,-0.124464922,0.002448,0.009947082,0.041934654
-0.004035414,-0.030661914,-0.124613689,0.002330678,0.009947261,0.041982472
-0.003982317,-0.030680324,-0.124762456,0.002213355,0.00994744,0.042030289
-0.00392922,-0.030698734,-0.124911222,0.002096033,0.009947619,0.042078107
-0.003876122,-0.030717144,-0.125059989,0.00197871,0.009947798,0.042125925
-0.003823025,-0.030735554,-0.125208756,0.001861388,0.009947977,0.042173743
-0.003769928,-0.030753964,-0.125357523,0.001744065,0.009948156,0.04222156
-0.003716831,-0.030772374,-0.12550629,0.001626743,0.009948335,0.042269378
-0.003663734,-0.030790784,-0.125655057,0.00150942,0.009948514,0.042317196
-0.003610637,-0.030809194,-0.125803824,0.001392098,0.009948693,0.042365013
-0.003557539,-0.030827603,-0.125952591,0.001274775,0.009948872,0.042412831
-0.003504442,-0.030846013,-0.126101358,0.001157453,0.009949051,0.042460649
-0.003451345,-0.030864423,-0.126250125,0.00104013,0.00994923,0.042508466
-0.003398248,-0.030882833,-0.126398892,0.000922808,0.009949409,0.042556284
-0.003345151,-0.030901243,-0.126547659,0.000805485,0.009949588,0.042604102
-0.003292053,-0.030919653,-0.126696426,0.000688163,0.009949766,0.042651919
-0.003238956,-0.030938063,-0.126845193,0.00057084,0.009949945,0.042699737
-0.003185859,-0.030956473,-0.12699396,0.000453518,0.009950124,0.042747555
-0.003132762,-0.030974883,-0.127142726,0.000336195,0.009950303,0.042795372
-0.003079665,-0.030993293,-0.127291493,0.000218873,0.009950482,0.04284319
-0.003026567,-0.031011703,-0.12744026,0.00010155,0.009950661,0.042891008
-0.00297347,-0.031030113,-0.127589027,-1.58E-05,0.00995084,0.042938825
-0.002920373,-0.031048523,-0.127737794,-0.000133095,0.009951019,0.042986643
-0.002867276,-0.031066933,-0.127886561,-0.000250418,0.009951198,0.043034461
-0.002814179,-0.031085343,-0.128035328,-0.00036774,0.009951377,0.043082278
-0.002761082,-0.031103753,-0.128184095,-0.000485063,0.009951556,0.043130096
-0.005085631,-0.031467414,-0.130031951,0.000673124,0.010188638,0.043733232
-0.007410181,-0.031831075,-0.131879807,0.001831311,0.01042572,0.044336367
-0.005074785,-0.032212012,-0.134523034,0.001175299,0.010432999,0.045193255
-0.004892819,-0.032484191,-0.137471758,-0.000131006,0.010478555,0.046144194
-0.004710854,-0.03275637,-0.140420482,-0.001437311,0.010524111,0.047095133
-0.004052756,-0.033039613,-0.143403925,-0.000869193,0.010752193,0.048071261
-0.003394658,-0.033322856,-0.146387368,-0.000301074,0.010980275,0.049047388
-0.003874581,-0.033390988,-0.146953589,0.000584261,0.011053324,0.049237811
-0.004354504,-0.033459119,-0.14751981,0.001469597,0.011126373,0.049428234
-0.004834426,-0.033527251,-0.148086031,0.002354932,0.011199422,0.049618657
-0.005314349,-0.033595383,-0.148652251,0.003240267,0.011272471,0.04980908
-0.005794271,-0.033663515,-0.149218472,0.004125603,0.011345521,0.049999503
-0.006274194,-0.033731647,-0.149784693,0.005010938,0.01141857,0.050189926
-0.006754117,-0.033799779,-0.150350913,0.005896274,0.011491619,0.050380349
-0.00696859,-0.033879158,-0.151014599,0.004788218,0.011530651,0.050609181
-0.007183064,-0.033958537,-0.151678284,0.003680163,0.011569682,0.050838013
-0.007397537,-0.034037916,-0.152341969,0.002572108,0.011608714,0.051066846
-0.007612011,-0.034117295,-0.153005655,0.001464053,0.011647745,0.051295678
-0.007826485,-0.034196674,-0.15366934,0.000355998,0.011686777,0.05152451
-0.008040958,-0.034276053,-0.154333025,-0.000752057,0.011725808,0.051753342
-0.007739063,-0.034342255,-0.154893687,-0.000181117,0.011755605,0.051945768
-0.007437169,-0.034408456,-0.15545435,0.000389824,0.011785402,0.052138194
-0.007135274,-0.034474657,-0.156015012,0.000960764,0.011815199,0.052330621
-0.00683338,-0.034540859,-0.156575674,0.001531705,0.011844996,0.052523047
-0.006531485,-0.03460706,-0.157136336,0.002102645,0.011874793,0.052715473
-0.005206561,-0.034748705,-0.158256516,0.001966179,0.011835849,0.0530894
-0.003881636,-0.03489035,-0.159376696,0.001829712,0.011796904,0.053463327
-0.002556712,-0.035031995,-0.160496876,0.001693246,0.01175796,0.053837254
-0.001231788,-0.03517364,-0.161617056,0.001556779,0.011719015,0.054211181
-0.0010879,-0.035211598,-0.162205903,0.001441945,0.011731123,0.054407427
-0.000944012,-0.035249556,-0.16279475,0.00132711,0.011743231,0.054603673
-0.000800124,-0.035287514,-0.163383597,0.001212275,0.011755339,0.054799919
-0.000656236,-0.035325472,-0.163972444,0.00109744,0.011767447,0.054996165
-0.000512348,-0.03536343,-0.164561291,0.000982605,0.011779555,0.055192411
-0.00036846,-0.035401388,-0.165150138,0.00086777,0.011791663,0.055388658
-0.000224572,-0.035439346,-0.165738985,0.000752935,0.011803771,0.055584904
-0.00196714,-0.035533316,-0.166441749,-0.000157974,0.011795599,0.055817929
-0.003709707,-0.035627287,-0.167144512,-0.001068882,0.011787427,0.056050955
-0.005452274,-0.035721257,-0.167847276,-0.00197979,0.011779255,0.056283981
-0.007194842,-0.035815228,-0.168550039,-0.002890699,0.011771083,0.056517006
-0.008937409,-0.035909198,-0.169252803,-0.003801607,0.01176291,0.056750032
-0.010679976,-0.036003169,-0.169955567,-0.004712516,0.011754738,0.056983057
-0.009076037,-0.036021212,-0.170569294,-0.003102007,0.011756598,0.057179744
-0.007472098,-0.036039255,-0.171183022,-0.001491499,0.011758459,0.057376431
-0.005868159,-0.036057298,-0.17179675,0.000119009,0.011760319,0.057573118
-0.00426422,-0.036075341,-0.172410477,0.001729517,0.011762179,0.057769805
-0.002660281,-0.036093385,-0.173024205,0.003340025,0.011764039,0.057966491
-0.001056342,-0.036111428,-0.173637933,0.004950533,0.0117659,0.058163178
0.000547598,-0.036129471,-0.174251661,0.006561041,0.01176776,0.058359865
4.66E-05,-0.036092896,-0.175301176,0.005956304,0.01184475,0.058709413
-0.000454303,-0.036056321,-0.17635069,0.005351568,0.011921739,0.059058961
-0.000955254,-0.036019746,-0.177400205,0.004746831,0.011998729,0.059408508
-0.001456204,-0.035983171,-0.17844972,0.004142094,0.012075718,0.059758056
-0.001062466,-0.035988677,-0.178864313,0.003461739,0.012062033,0.059895982
-0.000668727,-0.035994183,-0.179278906,0.002781383,0.012048347,0.060033907
-0.000274989,-0.035999689,-0.179693499,0.002101027,0.012034661,0.060171833
0.00011875,-0.036005195,-0.180108092,0.001420672,0.012020975,0.060309759
0.000512489,-0.036010701,-0.180522685,0.000740316,0.01200729,0.060447684
0.000906227,-0.036016207,-0.180937277,6.00E-05,0.011993604,0.06058561
0.001299966,-0.036021713,-0.18135187,-0.000620395,0.011979918,0.060723536
0.000650864,-0.036032348,-0.182494372,-0.000419318,0.012000215,0.061104337
1.76E-06,-0.036042983,-0.183636874,-0.000218241,0.012020512,0.061485138
-0.000647341,-0.036053617,-0.184779376,-1.72E-05,0.01204081,0.061865939
-0.001296443,-0.036064252,-0.185921878,0.000183913,0.012061107,0.06224674
-0.00129672,-0.036122469,-0.186539458,-0.000248656,0.012070747,0.062453437
-0.001296997,-0.036180686,-0.187157039,-0.000681225,0.012080387,0.062660134
-0.001297274,-0.036238902,-0.18777462,-0.001113794,0.012090028,0.062866831
-0.001297551,-0.036297119,-0.188392201,-0.001546363,0.012099668,0.063073529
-0.001297827,-0.036355336,-0.189009781,-0.001978931,0.012109308,0.063280226
-0.001298104,-0.036413553,-0.189627362,-0.0024115,0.012118948,0.063486923
-0.001298381,-0.036471769,-0.190244943,-0.002844069,0.012128589,0.06369362
-0.001334653,-0.036484405,-0.190602267,-0.002728388,0.01213588,0.063813241
-0.001370924,-0.036497042,-0.19095959,-0.002612707,0.01214317,0.063932862
-0.001407196,-0.036509678,-0.191316914,-0.002497025,0.012150461,0.064052483
-0.001443467,-0.036522314,-0.191674237,-0.002381344,0.012157752,0.064172104
-0.001479739,-0.03653495,-0.192031561,-0.002265662,0.012165043,0.064291725
-0.00151601,-0.036547586,-0.192388885,-0.002149981,0.012172334,0.064411346
-0.001552282,-0.036560223,-0.192746208,-0.0020343,0.012179625,0.064530967
-0.001588553,-0.036572859,-0.193103532,-0.001918618,0.012186916,0.064650588
